x1,x2,x3,x4,x5
1.0,2,6,6,267
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,233
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,219
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,1,1,4,25
1.0,1,3,1,231
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,232
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,1,1,3,147
1.0,1,4,1,268
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,234
1.0,0,1,1,1
1.0,0,4,4,1
1.0,1,1,3,69
1.0,1,4,1,269
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,253
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,246
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,1,2,66
1.0,1,4,1,270
1.0,2,4,4,250
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,4,1,231
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,235
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,209
1.0,2,5,5,267
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,233
1.0,0,1,1,1
1.0,1,1,2,151
1.0,1,4,1,262
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,2,2,2,271
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,49
1.0,0,2,2,1
1.0,0,3,3,1
1.0,1,2,3,14
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,238
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,1,229
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,1,4,15
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,3,5,229
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,271
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,213
1.0,1,4,2,83
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,5,2,35
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,277
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,89
1.0,1,1,4,111
1.0,1,5,1,243
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,157
1.0,2,5,5,158
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,4,155
1.0,1,2,3,278
1.0,1,3,5,279
1.0,1,5,1,278
1.0,1,6,2,204
1.0,2,5,5,280
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,281
1.0,1,1,3,155
1.0,1,2,1,278
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,4,1,212
1.0,2,4,4,274
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,163
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,4,2,211
1.0,2,5,5,219
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,239
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,1,1,1
1.0,1,1,2,35
1.0,1,5,1,275
1.0,0,1,1,1
1.0,1,1,5,157
1.0,1,3,1,279
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,1,1,4,276
1.0,1,5,1,282
1.0,0,4,4,1
1.0,1,5,4,212
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,1,1,4,83
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,3,5,278
1.0,2,3,3,283
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,1,5,155
1.0,1,3,1,278
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,284
1.0,0,3,3,1
1.0,1,1,5,127
1.0,1,3,1,256
1.0,0,3,3,1
1.0,0,2,2,1
1.0,1,3,2,170
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,288
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,289
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,290
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,1,1,2,170
1.0,1,3,1,291
1.0,0,3,3,1
1.0,0,2,2,1
1.0,1,4,2,39
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,112
1.0,0,5,5,1
1.0,1,3,2,83
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,233
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,2,5,155
1.0,1,4,2,111
1.0,2,2,2,184
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,4,2,243
1.0,2,2,2,296
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,1,1,2,39
1.0,1,4,1,297
1.0,0,2,2,1
1.0,1,1,2,111
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,1,3,1,212
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,298
1.0,0,4,4,1
1.0,1,1,4,35
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,1,5,293
1.0,1,3,1,299
1.0,2,3,3,300
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,5,70
1.0,1,2,4,278
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,1,5,2,251
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,241
1.0,0,5,5,1
1.0,1,5,2,20
1.0,0,5,5,1
1.0,0,4,4,1
1.0,1,4,5,70
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,5,166
1.0,1,4,1,303
1.0,1,5,3,166
1.0,2,5,5,304
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,2,62
1.0,2,5,5,184
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,220
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,5,1,240
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,4,185
1.0,1,5,1,306
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,255
1.0,0,5,5,1
1.0,1,4,5,245
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,4,307
1.0,2,5,5,308
1.0,0,5,5,1
1.0,0,4,4,1
1.0,1,4,5,166
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,1,297
1.0,2,2,2,190
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,5,1,236
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,5,2,240
1.0,0,2,2,1
1.0,1,5,2,39
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,1,4,39
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,4,3,166
1.0,0,2,2,1
1.0,1,5,2,297
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,244
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,255
1.0,0,2,2,1
1.0,1,2,3,111
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,4,310
1.0,1,5,1,311
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,1,5,4,311
1.0,0,4,4,1
1.0,1,1,3,166
1.0,1,2,5,278
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,312
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,3,243
1.0,2,2,2,313
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,2,1,243
1.0,1,5,4,245
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,301
1.0,1,5,1,245
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,4,55
1.0,1,5,1,315
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,3,2,35
1.0,1,5,3,275
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,317
1.0,0,2,2,1
1.0,0,3,3,1
1.0,1,3,2,291
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,277
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,3,5,318
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,320
1.0,0,1,1,1
1.0,1,1,5,321
1.0,1,3,1,322
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,3,2,275
1.0,0,3,3,1
1.0,1,5,3,35
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,2,5,210
1.0,1,3,2,166
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,5,185
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,1,2,5,8
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,5,185
1.0,1,2,1,306
1.0,1,4,2,204
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,277
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,2,127
1.0,2,2,2,177
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,66
1.0,1,5,2,170
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,327
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,328
1.0,1,6,2,83
1.0,2,5,5,329
1.0,2,6,6,330
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,331
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,4,4,138
1.0,2,5,5,168
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,332
1.0,0,1,1,1
1.0,0,6,6,1
1.0,1,1,5,328
1.0,1,6,1,333
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,335
1.0,1,5,4,258
1.0,2,5,5,336
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,200
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,129
1.0,0,2,2,1
1.0,0,3,3,1
1.0,1,1,5,66
1.0,1,3,1,270
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,338
1.0,1,5,1,258
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,174
1.0,2,5,5,179
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,342
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,316
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,304
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,4,5,303
1.0,2,4,4,343
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,173
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,2,127
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,344
1.0,0,1,1,1
1.0,1,1,5,174
1.0,1,3,1,335
1.0,0,4,4,1
1.0,1,1,4,10
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,283
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,129
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,348
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,349
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,2,291
1.0,2,5,5,343
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,70
1.0,2,6,6,224
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,4,2,127
1.0,2,4,4,137
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,5,2,111
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,5,2,243
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,346
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,4,4,347
1.0,2,5,5,261
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,4,62
1.0,2,5,5,64
1.0,0,5,5,1
1.0,1,3,4,258
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,266
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,186
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,5,10
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,267
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,343
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,350
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,237
1.0,0,4,4,1
1.0,1,4,1,256
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,285
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,1,4,62
1.0,1,5,1,251
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,329
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,248
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,284
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,314
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,1,3,66
1.0,1,4,5,25
1.0,1,5,3,209
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,4,264
1.0,2,5,5,354
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,1,5,319
1.0,1,3,1,318
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,345
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,2,5,5
1.0,1,3,2,355
1.0,2,3,3,356
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,357
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,2,5,76
1.0,1,4,2,36
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,1,1,2,36
1.0,0,3,3,1
1.0,1,4,3,151
1.0,0,3,3,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,5,76
1.0,1,2,1,360
1.0,1,4,2,265
1.0,2,2,2,361
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,5,358
1.0,1,3,1,362
1.0,1,5,6,5
1.0,2,3,3,363
1.0,2,5,5,364
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,5,4,25
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,4,3,236
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,4,2,44
1.0,1,4,3,365
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,366
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,1,1,2,44
1.0,1,4,1,367
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,324
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,316
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,3,5,368
1.0,2,3,3,369
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,1,5,25
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,355
1.0,1,5,4,72
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,4,6,236
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,4,370
1.0,2,5,5,371
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,1,2,4,236
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,4,44
1.0,1,5,1,367
1.0,2,5,5,326
1.0,0,5,5,1
1.0,0,4,4,1
1.0,1,5,2,262
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,1,1,4,87
1.0,1,5,1,370
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,5,4,360
1.0,1,5,2,66
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,253
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,3,5,72
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,1,270
1.0,2,5,5,373
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,5,3,245
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,232
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,260
1.0,0,5,5,1
1.0,1,1,4,76
1.0,1,5,1,360
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,248
1.0,1,5,1,262
1.0,0,5,5,1
1.0,1,5,1,265
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,3,1,360
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,281
1.0,0,2,2,1
1.0,1,2,4,15
1.0,1,5,1,229
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,5,360
1.0,2,5,5,361
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,290
1.0,1,2,1,236
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,1,268
1.0,2,5,5,376
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,4,40
1.0,1,5,1,377
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,1,269
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,235
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,1,5,72
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,2,151
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,3,5,25
1.0,0,5,5,1
1.0,0,3,3,1
1.0,1,5,3,236
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,1,265
1.0,1,5,2,378
1.0,1,5,4,15
1.0,2,2,2,284
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,4,379
1.0,1,5,6,15
1.0,2,5,5,380
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,3,5,194
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,5,4,381
1.0,1,5,3,25
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,338
1.0,0,4,4,1
1.0,0,1,1,1
1.0,1,1,4,181
1.0,1,5,1,379
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,2,202
1.0,1,2,3,36
1.0,1,5,1,378
1.0,0,2,2,1
1.0,1,4,3,245
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,260
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,1,231
1.0,2,5,5,382
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,4,202
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,366
1.0,1,2,3,265
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,1,1,4,199
1.0,1,5,1,381
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,4,197
1.0,1,5,1,383
1.0,2,5,5,348
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,2,202
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,1,1,5,194
1.0,1,3,1,384
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,5,3,76
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,1,1,3,185
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,5,3,386
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,2,5,306
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,5,355
1.0,1,3,1,353
1.0,0,5,5,1
1.0,0,2,2,1
1.0,1,2,3,185
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,5,4,236
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,1,1,3,91
1.0,1,5,1,386
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,2,3,306
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,5,3,91
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,234
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,3,154
1.0,1,5,1,387
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,5,3,387
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,5,6,388
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,1,5,4,209
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,5,4,5
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,343
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
